trial_id,model,m,truth_country,lure_country,lure_relation,crop_condition,false_memory_count,true_memory_count,false_majority,true_majority,memory_tie,rep,seed,valid,choice_country,reason,correct,chose_lure,chose_truth,chose_other,followed_memory_majority,error,crop_crop_index,crop_top,crop_left,crop_height,crop_width,crop_compatible_country_count,crop_compatible_countries,crop_informativeness_bits,crop_informativeness_label,memory_lines,allowed_countries,cites_memory,cites_crop,contradiction_awareness,rationale_laundering,private_evidence_strength,social_evidence_type,choice_crop_compatible,choice_social_feature_compatible,response_type,response_type_label,alignment_type,alignment_type_label
gpt-4o__m1__czechrepublic__diagnostic_true__incompatible__sudan__k8__r2,gpt-4o,1,Czech Republic,Sudan,incompatible,diagnostic_true,8,0,True,False,False,2,2772,True,Czech Republic,,True,False,True,False,0.0,,100,5,5,4,6,1,"[""Czech Republic""]",4.807354922057604,unique,"[""Sudan"", ""Sudan"", ""Sudan"", ""Sudan"", ""Sudan"", ""Sudan"", ""Sudan"", ""Sudan""]","[""Palestine"", ""Netherlands"", ""Mali"", ""Sierra Leone"", ""Czech Republic"", ""Sudan"", ""Cote d'Ivoire"", ""Ukraine"", ""Luxembourg"", ""Belgium"", ""Yemen"", ""Nigeria"", ""Russia"", ""Peru"", ""Italy"", ""Gabon"", ""Ireland"", ""Austria"", ""Estonia"", ""Armenia"", ""Bulgaria"", ""Chad"", ""Bahamas"", ""Germany"", ""France"", ""Hungary"", ""Guinea"", ""Lithuania""]",False,False,False,False,strong_private_evidence,contradictory_social_evidence,True,True,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k0__r0,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,0,8,False,True,False,0,2619,True,Czech Republic,,True,False,True,False,1.0,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic""]","[""Czech Republic"", ""Austria"", ""Germany"", ""Sierra Leone"", ""Cote d'Ivoire"", ""Bahamas"", ""Nigeria"", ""Mali"", ""Ireland"", ""Sudan"", ""Guinea"", ""France"", ""Yemen"", ""Armenia"", ""Bulgaria"", ""Lithuania"", ""Gabon"", ""Belgium"", ""Russia"", ""Chad"", ""Palestine"", ""Estonia"", ""Peru"", ""Hungary"", ""Ukraine"", ""Italy"", ""Luxembourg"", ""Netherlands""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k0__r1,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,0,8,False,True,False,1,2717,True,Czech Republic,,True,False,True,False,1.0,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic""]","[""Luxembourg"", ""Bulgaria"", ""Ukraine"", ""Armenia"", ""Guinea"", ""Ireland"", ""Yemen"", ""Sudan"", ""Italy"", ""Austria"", ""Estonia"", ""Hungary"", ""Sierra Leone"", ""Czech Republic"", ""Nigeria"", ""Cote d'Ivoire"", ""Palestine"", ""Gabon"", ""Bahamas"", ""Netherlands"", ""Lithuania"", ""Germany"", ""Belgium"", ""Mali"", ""Russia"", ""Chad"", ""France"", ""Peru""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k0__r2,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,0,8,False,True,False,2,2815,True,Czech Republic,,True,False,True,False,1.0,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic""]","[""Estonia"", ""Belgium"", ""Luxembourg"", ""Cote d'Ivoire"", ""Gabon"", ""Chad"", ""Palestine"", ""Lithuania"", ""France"", ""Ukraine"", ""Sierra Leone"", ""Peru"", ""Russia"", ""Italy"", ""Hungary"", ""Nigeria"", ""Guinea"", ""Austria"", ""Sudan"", ""Germany"", ""Bulgaria"", ""Armenia"", ""Bahamas"", ""Netherlands"", ""Mali"", ""Ireland"", ""Yemen"", ""Czech Republic""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k1__r0,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,1,7,False,True,False,0,2941,True,Czech Republic,,True,False,True,False,1.0,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Czech Republic"", ""Nigeria"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic""]","[""Czech Republic"", ""Palestine"", ""Germany"", ""Chad"", ""Gabon"", ""Nigeria"", ""Bahamas"", ""Bulgaria"", ""Hungary"", ""Peru"", ""Estonia"", ""Armenia"", ""Ireland"", ""Guinea"", ""Sierra Leone"", ""France"", ""Yemen"", ""Cote d'Ivoire"", ""Ukraine"", ""Austria"", ""Mali"", ""Belgium"", ""Netherlands"", ""Italy"", ""Sudan"", ""Russia"", ""Luxembourg"", ""Lithuania""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k1__r1,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,1,7,False,True,False,1,3039,True,Czech Republic,,True,False,True,False,1.0,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Nigeria"", ""Czech Republic""]","[""Ireland"", ""Sudan"", ""Bulgaria"", ""Russia"", ""Italy"", ""Germany"", ""Belgium"", ""Chad"", ""Luxembourg"", ""Nigeria"", ""Hungary"", ""Cote d'Ivoire"", ""Ukraine"", ""Sierra Leone"", ""Gabon"", ""Peru"", ""Czech Republic"", ""Yemen"", ""Palestine"", ""Armenia"", ""Lithuania"", ""Bahamas"", ""Netherlands"", ""Estonia"", ""Guinea"", ""Mali"", ""France"", ""Austria""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k1__r2,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,1,7,False,True,False,2,3137,True,Czech Republic,,True,False,True,False,1.0,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Nigeria"", ""Czech Republic""]","[""Chad"", ""Mali"", ""Sierra Leone"", ""Austria"", ""Belgium"", ""Luxembourg"", ""Lithuania"", ""Nigeria"", ""Germany"", ""Ireland"", ""Armenia"", ""Hungary"", ""Ukraine"", ""Bulgaria"", ""Estonia"", ""Italy"", ""Bahamas"", ""Guinea"", ""Peru"", ""Netherlands"", ""Sudan"", ""Gabon"", ""Czech Republic"", ""France"", ""Cote d'Ivoire"", ""Palestine"", ""Russia"", ""Yemen""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k2__r0,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,2,6,False,True,False,0,3263,True,Czech Republic,,True,False,True,False,1.0,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Nigeria"", ""Czech Republic"", ""Nigeria"", ""Czech Republic""]","[""Sudan"", ""Mali"", ""Luxembourg"", ""Belgium"", ""Estonia"", ""Germany"", ""Chad"", ""Bahamas"", ""Armenia"", ""Peru"", ""Italy"", ""Austria"", ""Ukraine"", ""Palestine"", ""Ireland"", ""Nigeria"", ""Czech Republic"", ""Netherlands"", ""Yemen"", ""Cote d'Ivoire"", ""Guinea"", ""Bulgaria"", ""Lithuania"", ""Sierra Leone"", ""Russia"", ""France"", ""Gabon"", ""Hungary""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k2__r1,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,2,6,False,True,False,1,3361,True,Czech Republic,,True,False,True,False,1.0,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Nigeria"", ""Czech Republic"", ""Nigeria"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic""]","[""Peru"", ""Austria"", ""Yemen"", ""Netherlands"", ""Chad"", ""Sierra Leone"", ""Guinea"", ""Cote d'Ivoire"", ""Bulgaria"", ""Bahamas"", ""Estonia"", ""Germany"", ""Czech Republic"", ""Nigeria"", ""Russia"", ""Lithuania"", ""Italy"", ""Armenia"", ""Ukraine"", ""France"", ""Palestine"", ""Hungary"", ""Mali"", ""Ireland"", ""Sudan"", ""Belgium"", ""Luxembourg"", ""Gabon""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k2__r2,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,2,6,False,True,False,2,3459,True,Czech Republic,,True,False,True,False,1.0,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Czech Republic"", ""Czech Republic"", ""Nigeria"", ""Czech Republic"", ""Nigeria"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic""]","[""Ireland"", ""Germany"", ""France"", ""Bulgaria"", ""Gabon"", ""Austria"", ""Yemen"", ""Chad"", ""Italy"", ""Palestine"", ""Sierra Leone"", ""Netherlands"", ""Russia"", ""Armenia"", ""Guinea"", ""Nigeria"", ""Sudan"", ""Hungary"", ""Peru"", ""Belgium"", ""Bahamas"", ""Estonia"", ""Mali"", ""Czech Republic"", ""Lithuania"", ""Ukraine"", ""Luxembourg"", ""Cote d'Ivoire""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k3__r0,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,3,5,False,True,False,0,3585,True,Czech Republic,,True,False,True,False,1.0,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Czech Republic"", ""Nigeria"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Nigeria"", ""Nigeria"", ""Czech Republic""]","[""Peru"", ""Cote d'Ivoire"", ""Germany"", ""Czech Republic"", ""Palestine"", ""Nigeria"", ""Bahamas"", ""Ireland"", ""Bulgaria"", ""France"", ""Mali"", ""Sudan"", ""Gabon"", ""Russia"", ""Netherlands"", ""Lithuania"", ""Yemen"", ""Hungary"", ""Armenia"", ""Ukraine"", ""Italy"", ""Estonia"", ""Guinea"", ""Chad"", ""Austria"", ""Sierra Leone"", ""Luxembourg"", ""Belgium""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k3__r1,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,3,5,False,True,False,1,3683,True,Czech Republic,,True,False,True,False,1.0,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Nigeria"", ""Nigeria"", ""Nigeria"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic""]","[""Chad"", ""Gabon"", ""Palestine"", ""Austria"", ""Guinea"", ""Luxembourg"", ""Hungary"", ""Estonia"", ""Mali"", ""Ireland"", ""Netherlands"", ""Czech Republic"", ""Belgium"", ""Ukraine"", ""Germany"", ""Bulgaria"", ""Cote d'Ivoire"", ""Lithuania"", ""Peru"", ""Nigeria"", ""Russia"", ""France"", ""Bahamas"", ""Yemen"", ""Sierra Leone"", ""Armenia"", ""Italy"", ""Sudan""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k3__r2,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,3,5,False,True,False,2,3781,True,Czech Republic,,True,False,True,False,1.0,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Nigeria"", ""Nigeria"", ""Czech Republic"", ""Nigeria""]","[""Austria"", ""Bulgaria"", ""Sierra Leone"", ""Armenia"", ""Lithuania"", ""Palestine"", ""Guinea"", ""Yemen"", ""Russia"", ""France"", ""Mali"", ""Belgium"", ""Ireland"", ""Ukraine"", ""Sudan"", ""Peru"", ""Netherlands"", ""Italy"", ""Gabon"", ""Luxembourg"", ""Nigeria"", ""Estonia"", ""Cote d'Ivoire"", ""Bahamas"", ""Germany"", ""Chad"", ""Czech Republic"", ""Hungary""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k4__r0,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,4,4,False,False,True,0,3907,True,Czech Republic,,True,False,True,False,,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Nigeria"", ""Nigeria"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Nigeria"", ""Nigeria""]","[""Sudan"", ""Guinea"", ""Austria"", ""Chad"", ""Armenia"", ""Bulgaria"", ""Sierra Leone"", ""Czech Republic"", ""Germany"", ""Russia"", ""France"", ""Nigeria"", ""Yemen"", ""Bahamas"", ""Palestine"", ""Luxembourg"", ""Gabon"", ""Lithuania"", ""Italy"", ""Mali"", ""Peru"", ""Estonia"", ""Belgium"", ""Hungary"", ""Cote d'Ivoire"", ""Netherlands"", ""Ireland"", ""Ukraine""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k4__r1,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,4,4,False,False,True,1,4005,True,Czech Republic,,True,False,True,False,,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Nigeria"", ""Nigeria"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Nigeria"", ""Nigeria"", ""Czech Republic""]","[""Austria"", ""Estonia"", ""Peru"", ""Guinea"", ""Italy"", ""Czech Republic"", ""Sierra Leone"", ""Lithuania"", ""Luxembourg"", ""Gabon"", ""Mali"", ""Bahamas"", ""Russia"", ""Netherlands"", ""Ireland"", ""Hungary"", ""Cote d'Ivoire"", ""Belgium"", ""Armenia"", ""Germany"", ""Chad"", ""Bulgaria"", ""Palestine"", ""Nigeria"", ""Sudan"", ""France"", ""Yemen"", ""Ukraine""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k4__r2,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,4,4,False,False,True,2,4103,True,Czech Republic,,True,False,True,False,,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Czech Republic"", ""Nigeria"", ""Czech Republic"", ""Nigeria"", ""Nigeria"", ""Czech Republic"", ""Czech Republic"", ""Nigeria""]","[""Bulgaria"", ""Armenia"", ""Palestine"", ""Netherlands"", ""Bahamas"", ""Estonia"", ""Luxembourg"", ""Sierra Leone"", ""Belgium"", ""France"", ""Russia"", ""Yemen"", ""Gabon"", ""Peru"", ""Czech Republic"", ""Nigeria"", ""Guinea"", ""Mali"", ""Italy"", ""Hungary"", ""Germany"", ""Ireland"", ""Austria"", ""Sudan"", ""Chad"", ""Ukraine"", ""Cote d'Ivoire"", ""Lithuania""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
gpt-4o__m1__czechrepublic__ambiguous_true__incompatible__nigeria__k5__r0,gpt-4o,1,Czech Republic,Nigeria,incompatible,ambiguous_true,5,3,True,False,False,0,4229,True,Czech Republic,,True,False,True,False,0.0,,164,8,12,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024105,ambiguous,"[""Czech Republic"", ""Nigeria"", ""Czech Republic"", ""Nigeria"", ""Nigeria"", ""Nigeria"", ""Nigeria"", ""Czech Republic""]","[""Mali"", ""France"", ""Cote d'Ivoire"", ""Lithuania"", ""Estonia"", ""Czech Republic"", ""Belgium"", ""Nigeria"", ""Italy"", ""Chad"", ""Netherlands"", ""Sierra Leone"", ""Armenia"", ""Peru"", ""Hungary"", ""Gabon"", ""Ukraine"", ""Guinea"", ""Bahamas"", ""Palestine"", ""Sudan"", ""Bulgaria"", ""Ireland"", ""Germany"", ""Russia"", ""Luxembourg"", ""Austria"", ""Yemen""]",False,False,False,False,weak_private_evidence,contradictory_social_evidence,True,False,private_evidence,Private target country,private_evidence,Private target country
