trial_id,model,m,private_evidence_strength,lure_relation,false_memory_count,truth_country,lure_country,choice_country,response_type_label,alignment_type_label,choice_crop_compatible,choice_social_feature_compatible,crop_compatible_country_count,crop_compatible_countries,reason,memory_lines
gpt-5.4__m1__czechrepublic__ambiguous_true__compatible__sudan__k1__r0,gpt-5.4,1,weak_private_evidence,compatible,1,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Czech Republic"", ""Sudan"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic""]"
gpt-5.4__m1__czechrepublic__ambiguous_true__compatible__sudan__k1__r1,gpt-5.4,1,weak_private_evidence,compatible,1,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Sudan""]"
gpt-5.4__m1__czechrepublic__ambiguous_true__compatible__sudan__k1__r2,gpt-5.4,1,weak_private_evidence,compatible,1,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Sudan""]"
gpt-5.4__m1__czechrepublic__ambiguous_true__compatible__sudan__k2__r1,gpt-5.4,1,weak_private_evidence,compatible,2,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Czech Republic"", ""Czech Republic"", ""Sudan"", ""Czech Republic"", ""Sudan"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic""]"
gpt-5.4__m1__czechrepublic__ambiguous_true__compatible__sudan__k2__r2,gpt-5.4,1,weak_private_evidence,compatible,2,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Sudan"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Sudan""]"
gpt-5.4__m1__czechrepublic__ambiguous_true__compatible__sudan__k3__r0,gpt-5.4,1,weak_private_evidence,compatible,3,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Czech Republic"", ""Sudan"", ""Czech Republic"", ""Sudan"", ""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Sudan""]"
gpt-5.4__m1__czechrepublic__ambiguous_true__compatible__sudan__k3__r2,gpt-5.4,1,weak_private_evidence,compatible,3,Czech Republic,Sudan,Yemen,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Czech Republic"", ""Czech Republic"", ""Czech Republic"", ""Sudan"", ""Czech Republic"", ""Sudan"", ""Czech Republic"", ""Sudan""]"
gpt-5.4__m1__czechrepublic__ambiguous_true__compatible__sudan__k4__r1,gpt-5.4,1,weak_private_evidence,compatible,4,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Czech Republic"", ""Czech Republic"", ""Sudan"", ""Sudan"", ""Sudan"", ""Sudan"", ""Czech Republic"", ""Czech Republic""]"
gpt-5.4__m1__czechrepublic__ambiguous_true__compatible__sudan__k4__r2,gpt-5.4,1,weak_private_evidence,compatible,4,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Czech Republic"", ""Czech Republic"", ""Sudan"", ""Sudan"", ""Czech Republic"", ""Sudan"", ""Czech Republic"", ""Sudan""]"
gpt-5.4__m1__czechrepublic__ambiguous_true__compatible__sudan__k5__r0,gpt-5.4,1,weak_private_evidence,compatible,5,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Czech Republic"", ""Sudan"", ""Czech Republic"", ""Sudan"", ""Czech Republic"", ""Sudan"", ""Sudan"", ""Sudan""]"
gpt-5.4__m1__czechrepublic__ambiguous_true__compatible__sudan__k5__r2,gpt-5.4,1,weak_private_evidence,compatible,5,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Czech Republic"", ""Czech Republic"", ""Sudan"", ""Sudan"", ""Sudan"", ""Sudan"", ""Sudan"", ""Czech Republic""]"
gpt-5.4__m1__czechrepublic__ambiguous_true__compatible__sudan__k6__r0,gpt-5.4,1,weak_private_evidence,compatible,6,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Czech Republic"", ""Sudan"", ""Czech Republic"", ""Sudan"", ""Sudan"", ""Sudan"", ""Sudan"", ""Sudan""]"
gpt-5.4__m1__peru__ambiguous_true__compatible__palestine__k8__r2,gpt-5.4,1,weak_private_evidence,compatible,8,Peru,Palestine,Austria,Other crop-compatible country,Other: private compatible,True,False,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Palestine"", ""Palestine"", ""Palestine"", ""Palestine"", ""Palestine"", ""Palestine"", ""Palestine"", ""Palestine""]"
gpt-5.4__m1__guinea__ambiguous_true__compatible__hungary__k1__r0,gpt-5.4,1,weak_private_evidence,compatible,1,Guinea,Hungary,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Guinea"", ""Hungary"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea""]"
gpt-5.4__m1__guinea__ambiguous_true__compatible__hungary__k1__r1,gpt-5.4,1,weak_private_evidence,compatible,1,Guinea,Hungary,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Hungary""]"
gpt-5.4__m1__guinea__ambiguous_true__compatible__hungary__k2__r0,gpt-5.4,1,weak_private_evidence,compatible,2,Guinea,Hungary,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Guinea"", ""Guinea"", ""Guinea"", ""Hungary"", ""Guinea"", ""Guinea"", ""Guinea"", ""Hungary""]"
gpt-5.4__m1__guinea__ambiguous_true__compatible__hungary__k3__r0,gpt-5.4,1,weak_private_evidence,compatible,3,Guinea,Hungary,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Hungary"", ""Guinea"", ""Guinea"", ""Guinea"", ""Guinea"", ""Hungary"", ""Hungary"", ""Guinea""]"
gpt-5.4__m1__guinea__ambiguous_true__compatible__hungary__k3__r1,gpt-5.4,1,weak_private_evidence,compatible,3,Guinea,Hungary,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Guinea"", ""Hungary"", ""Hungary"", ""Guinea"", ""Guinea"", ""Guinea"", ""Hungary"", ""Guinea""]"
gpt-5.4__m1__guinea__ambiguous_true__compatible__hungary__k7__r0,gpt-5.4,1,weak_private_evidence,compatible,7,Guinea,Hungary,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",,"[""Hungary"", ""Hungary"", ""Hungary"", ""Hungary"", ""Hungary"", ""Hungary"", ""Hungary"", ""Guinea""]"
gpt-5.4__m1__bahamas__ambiguous_true__compatible__gabon__k6__r1,gpt-5.4,1,weak_private_evidence,compatible,6,Bahamas,Gabon,Ukraine,Other crop-compatible country,Other: private + social compatible,True,True,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",,"[""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Bahamas"", ""Gabon"", ""Bahamas"", ""Gabon""]"
gpt-5.4__m1__bahamas__ambiguous_true__compatible__gabon__k7__r0,gpt-5.4,1,weak_private_evidence,compatible,7,Bahamas,Gabon,Ukraine,Other crop-compatible country,Other: private + social compatible,True,True,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",,"[""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Gabon"", ""Bahamas""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k1__r0,gpt-5.4,3,weak_private_evidence,compatible,1,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a solid red horizontal band, which is consistent with Austria's red-white-red flag.","[""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | The crop evidence points toward Czech Republic."", ""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k1__r1,gpt-5.4,3,weak_private_evidence,compatible,1,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows only a solid red horizontal band, which is consistent with Austria’s red-white-red flag when only the top stripe is visible.","[""Czech Republic | The crop evidence points toward Czech Republic."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | Czech Republic fits the visible colors and geometry best.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k1__r2,gpt-5.4,3,weak_private_evidence,compatible,1,Czech Republic,Sudan,Yemen,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows two horizontal bands with red on top and black on bottom, matching Yemen's red-white-black horizontal tricolor with the white middle band likely cropped out.","[""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | The crop evidence points toward Czech Republic."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k2__r0,gpt-5.4,3,weak_private_evidence,compatible,2,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a solid red horizontal band, which is consistent with the top or bottom stripe of Austria's red-white-red flag.","[""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | The crop evidence points toward Czech Republic."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k2__r2,gpt-5.4,3,weak_private_evidence,compatible,2,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a plain horizontal red band with no visible triangle or vertical division, which best matches Austria's red-white-red flag.","[""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | The crop evidence points toward Czech Republic."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k3__r0,gpt-5.4,3,weak_private_evidence,compatible,3,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a solid red horizontal band, which is consistent with Austria's red-white-red flag.","[""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands."", ""Sudan | Sudan seems like the best match from the crop."", ""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Czech Republic | The crop evidence points toward Czech Republic."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k3__r1,gpt-5.4,3,weak_private_evidence,compatible,3,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows two horizontal red bands with a white middle band, which matches Austria.","[""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Sudan | Sudan seems like the best match from the crop."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | The crop evidence points toward Czech Republic."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k3__r2,gpt-5.4,3,weak_private_evidence,compatible,3,Czech Republic,Sudan,Yemen,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a plain horizontal red band with no visible triangle or vertical division, which best matches the top stripe of Yemen's red-white-black tricolor.","[""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | The crop evidence points toward Czech Republic."", ""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Sudan | Sudan seems like the best match from the crop."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k4__r0,gpt-5.4,3,weak_private_evidence,compatible,4,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows only a solid red horizontal band, which best matches the top or bottom stripe of Austria's red-white-red flag.","[""Sudan | Sudan seems like the best match from the crop."", ""Czech Republic | The crop evidence points toward Czech Republic."", ""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Sudan | The crop evidence points toward Sudan.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k4__r1,gpt-5.4,3,weak_private_evidence,compatible,4,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a plain horizontal red band, which is most consistent with Austria’s red-white-red flag.","[""Czech Republic | The crop evidence points toward Czech Republic."", ""Sudan | The crop evidence points toward Sudan."", ""Sudan | Sudan seems like the best match from the crop."", ""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands.""]"
gpt-5.4__m3__czechrepublic__ambiguous_true__compatible__sudan__k4__r2,gpt-5.4,3,weak_private_evidence,compatible,4,Czech Republic,Sudan,Austria,Other crop-compatible country,Other: private + social compatible,True,True,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]","The crop shows a plain horizontal red band, which is consistent with Austria’s red-white-red flag.","[""Czech Republic | The visible crop is most consistent with a blue hoist triangle with horizontal white-red bands."", ""Sudan | Sudan seems like the best match from the crop."", ""Czech Republic | The crop evidence points toward Czech Republic."", ""Sudan | This looks like Sudan because it matches a green hoist triangle with horizontal red-white-black bands."", ""Sudan | I would choose Sudan; the visible colors fit a green hoist triangle with horizontal red-white-black bands."", ""Czech Republic | Czech Republic fits the visible colors and geometry best."", ""Sudan | The crop evidence points toward Sudan."", ""Czech Republic | I would choose Czech Republic; the crop supports a blue hoist triangle with horizontal white-red bands.""]"
