run_id,N,seed,agent_id,truth,rival,rival_source,context_id,top,left,height,width,B_valid,truth_count,rival_count,outcome
N8/all_gpt_4o/seed_0004,8,4,2,France,Chad,original_initialization_fallback,f51c3dae3cebd6565f26,9,13,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0004,8,4,3,France,Chad,original_initialization_fallback,22fceb3c661acde10dcb,5,6,4,6,50,48,2,correct_consensus
N8/all_gpt_4o/seed_0004,8,4,4,France,Chad,original_initialization_fallback,954b70f65650519624ae,6,8,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0004,8,4,5,France,Chad,original_initialization_fallback,86f03da4ef8afa11dfc4,2,1,4,6,50,49,1,correct_consensus
N8/all_gpt_4o/seed_0004,8,4,6,France,Chad,original_initialization_fallback,7aedaf9fd0576278477e,1,4,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0004,8,4,7,France,Chad,original_initialization_fallback,b3ddf522e6839e1bb100,0,17,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0005,8,5,0,Peru,France,original_initialization_fallback,335b6b32b4658f2ff4f7,3,8,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0005,8,5,1,Peru,France,original_initialization_fallback,3b73e7dc137d30858813,9,18,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0005,8,5,2,Peru,France,original_initialization_fallback,f77f941326081a90c8c8,4,15,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0005,8,5,3,Peru,France,original_initialization_fallback,9b8f714db35abe6ed011,10,13,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0005,8,5,4,Peru,France,original_initialization_fallback,c2eec6592d3929bb58eb,9,5,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0005,8,5,5,Peru,France,original_initialization_fallback,1b1c093acbbae2cbbd76,12,13,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0005,8,5,6,Peru,France,original_initialization_fallback,68d4fd35e9d2f5b7191e,11,6,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0005,8,5,7,Peru,France,original_initialization_fallback,bea8e9636624a8c8224e,8,14,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0006,8,6,0,Nigeria,France,original_initialization_fallback,a72544c99875da4354b0,11,1,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0006,8,6,1,Nigeria,France,original_initialization_fallback,0766ae0842060c977c36,1,1,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0006,8,6,2,Nigeria,France,original_initialization_fallback,82fe243650d2ae3a1697,6,10,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0006,8,6,3,Nigeria,France,original_initialization_fallback,55bb4d4c7e52e1beccad,10,5,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0006,8,6,4,Nigeria,France,original_initialization_fallback,c0e4f6b07e3089cfb478,3,9,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0006,8,6,5,Nigeria,France,original_initialization_fallback,f291a2270605a5bf0a8f,0,9,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0006,8,6,6,Nigeria,France,original_initialization_fallback,565fd640b11eb0083189,0,0,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0006,8,6,7,Nigeria,France,original_initialization_fallback,ed09ad414f1739577d41,1,18,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0007,8,7,0,Guinea,Mali,final_endpoint,ec34e20f403dd61ed955,12,14,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0007,8,7,1,Guinea,Mali,final_endpoint,a1a72bd4acab4f4056c6,2,0,4,6,50,4,46,polarization
N8/all_gpt_4o/seed_0007,8,7,2,Guinea,Mali,final_endpoint,dc89a0601608c4d57a88,5,6,4,6,50,46,4,polarization
N8/all_gpt_4o/seed_0007,8,7,3,Guinea,Mali,final_endpoint,1078f2a185563b9d45cc,8,14,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0007,8,7,4,Guinea,Mali,final_endpoint,01d190f1522ef3f8a940,0,12,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0007,8,7,5,Guinea,Mali,final_endpoint,b4f579e3670ba3dc056d,0,18,4,6,50,2,48,polarization
N8/all_gpt_4o/seed_0007,8,7,6,Guinea,Mali,final_endpoint,087a630fea9cb61f93b6,11,1,4,6,50,3,47,polarization
N8/all_gpt_4o/seed_0007,8,7,7,Guinea,Mali,final_endpoint,08248a95eead3389e2cd,7,4,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0008,8,8,0,France,Peru,final_endpoint,8ec41669c6bc7b5a3af2,4,18,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0008,8,8,1,France,Peru,final_endpoint,f0d07b0b284b014d7141,12,18,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0008,8,8,2,France,Peru,final_endpoint,c777eb6334b550fa1647,5,1,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0008,8,8,3,France,Peru,final_endpoint,2849b270fe8def7df4c6,1,13,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0008,8,8,4,France,Peru,final_endpoint,d7e65ea9aa5ff600f2fb,2,11,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0008,8,8,5,France,Peru,final_endpoint,a22f696ce3bba7db421f,9,9,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0008,8,8,6,France,Peru,final_endpoint,42a4baed72b643d97d17,0,11,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0008,8,8,7,France,Peru,final_endpoint,d66d4e7851294f635bd3,1,2,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0009,8,9,0,Lithuania,Bulgaria,final_endpoint,64f43b4bd0af88069ca1,8,4,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0009,8,9,1,Lithuania,Bulgaria,final_endpoint,7a03458b550bf31c4796,5,0,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0009,8,9,2,Lithuania,Bulgaria,final_endpoint,37ab1a450c386372725c,3,11,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0009,8,9,3,Lithuania,Bulgaria,final_endpoint,0f621a44bb27b0352d25,1,16,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0009,8,9,4,Lithuania,Bulgaria,final_endpoint,32e27b389006ace8216f,2,9,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0009,8,9,5,Lithuania,Bulgaria,final_endpoint,be33b31304c6c0a31433,11,12,4,6,50,42,8,polarization
N8/all_gpt_4o/seed_0009,8,9,6,Lithuania,Bulgaria,final_endpoint,ed82cd5eb3bde985c5ea,9,2,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0009,8,9,7,Lithuania,Bulgaria,final_endpoint,0b84eb4de9d80be085a8,0,1,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0010,8,10,0,Nigeria,France,original_initialization_fallback,28082c541508046da2d4,0,8,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0010,8,10,1,Nigeria,France,original_initialization_fallback,9fed98ed0dcaf0dde543,5,14,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0010,8,10,2,Nigeria,France,original_initialization_fallback,1397eff41d4717a221cc,6,9,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0010,8,10,3,Nigeria,France,original_initialization_fallback,40e10faaf72fd6a593f4,7,14,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0010,8,10,4,Nigeria,France,original_initialization_fallback,7704ae6a9a0325f2360f,0,3,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0010,8,10,5,Nigeria,France,original_initialization_fallback,517aa6fd5656bf8fe9a3,2,14,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0010,8,10,6,Nigeria,France,original_initialization_fallback,3c33535dbcb5517ec633,6,4,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0010,8,10,7,Nigeria,France,original_initialization_fallback,6a1c94cff73d0577322d,10,18,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0013,8,13,0,Gabon,Ukraine,final_endpoint,614d68288dc29d8a0c6d,3,17,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0013,8,13,1,Gabon,Ukraine,final_endpoint,376af44e5ab7c792e36a,9,4,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0013,8,13,2,Gabon,Ukraine,final_endpoint,c69078bfc69e6475aafe,12,4,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0013,8,13,3,Gabon,Ukraine,final_endpoint,dea359181e9c8be9e6e8,10,15,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0013,8,13,4,Gabon,Ukraine,final_endpoint,fe0932412e7b6f5b4e55,11,8,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0013,8,13,5,Gabon,Ukraine,final_endpoint,900c579b88c0de198b8c,11,18,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0013,8,13,6,Gabon,Ukraine,final_endpoint,8f09755e5da8b329227e,2,9,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0013,8,13,7,Gabon,Ukraine,final_endpoint,8081395e0167e4f5436b,8,14,4,6,50,18,32,polarization
N8/all_gpt_4o/seed_0014,8,14,0,Bulgaria,Hungary,original_initialization_fallback,631e0fe348cf6c81e2e5,8,5,4,6,50,6,44,correct_consensus
N8/all_gpt_4o/seed_0014,8,14,1,Bulgaria,Hungary,original_initialization_fallback,5c5905a8321100481309,9,8,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0014,8,14,2,Bulgaria,Hungary,original_initialization_fallback,21e4aacabd48aa5c9a6a,10,3,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0014,8,14,3,Bulgaria,Hungary,original_initialization_fallback,6b6a0ccd086ca3976b4c,8,14,4,6,50,3,47,correct_consensus
N8/all_gpt_4o/seed_0014,8,14,4,Bulgaria,Hungary,original_initialization_fallback,7bc43719ddd7ec8aacee,7,1,4,6,50,15,35,correct_consensus
N8/all_gpt_4o/seed_0014,8,14,5,Bulgaria,Hungary,original_initialization_fallback,5479cd48a2c2b55ac7ce,12,12,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0014,8,14,6,Bulgaria,Hungary,original_initialization_fallback,5286a0630d639e6a5029,3,6,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0014,8,14,7,Bulgaria,Hungary,original_initialization_fallback,73b7626d11731d68ef39,3,12,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0015,8,15,0,Estonia,Chad,original_initialization_fallback,5fa5513e4c9cdddc99d8,0,2,4,6,50,48,2,correct_consensus
N8/all_gpt_4o/seed_0015,8,15,1,Estonia,Chad,original_initialization_fallback,0894c057634767e53232,7,0,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0015,8,15,2,Estonia,Chad,original_initialization_fallback,512df90d2de3b53d972d,9,17,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0015,8,15,3,Estonia,Chad,original_initialization_fallback,4820e49d18334002b655,0,9,4,6,50,49,1,correct_consensus
N8/all_gpt_4o/seed_0015,8,15,4,Estonia,Chad,original_initialization_fallback,9833d48dc6fbca0060f6,2,2,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0015,8,15,5,Estonia,Chad,original_initialization_fallback,04d371479fe3a0e55aff,12,5,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0015,8,15,6,Estonia,Chad,original_initialization_fallback,60d5fc3a03f70bd53574,3,4,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0015,8,15,7,Estonia,Chad,original_initialization_fallback,884032e468b56555e2bc,0,4,4,6,50,47,3,correct_consensus
N8/all_gpt_4o/seed_0018,8,18,0,Cote d'Ivoire,Nigeria,final_endpoint,9aa0b2dd68da59498948,1,12,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0018,8,18,1,Cote d'Ivoire,Nigeria,final_endpoint,a90bc5d83a3208ffc2f2,8,17,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0018,8,18,2,Cote d'Ivoire,Nigeria,final_endpoint,21d1b283a0ff8482bc36,6,0,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0018,8,18,3,Cote d'Ivoire,Nigeria,final_endpoint,d7a92318a3840338bebf,4,9,4,6,50,36,14,polarization
N8/all_gpt_4o/seed_0018,8,18,4,Cote d'Ivoire,Nigeria,final_endpoint,3e0180e953fa3c3eba5b,3,4,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0018,8,18,5,Cote d'Ivoire,Nigeria,final_endpoint,e07ea66fc7b8e50dceda,2,12,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0018,8,18,6,Cote d'Ivoire,Nigeria,final_endpoint,2bb96dc262de822493d7,12,15,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0018,8,18,7,Cote d'Ivoire,Nigeria,final_endpoint,638b097296c1180ad586,6,11,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0020,8,20,0,Yemen,Estonia,final_endpoint,05a55da79155cd6a6883,9,4,4,6,50,27,23,polarization
N8/all_gpt_4o/seed_0020,8,20,1,Yemen,Estonia,final_endpoint,10a160e05f82f5155bf8,10,11,4,6,50,9,41,polarization
N8/all_gpt_4o/seed_0020,8,20,2,Yemen,Estonia,final_endpoint,873102e5822812adc92f,10,6,4,6,50,19,31,polarization
N8/all_gpt_4o/seed_0020,8,20,3,Yemen,Estonia,final_endpoint,9c8a13252d723f5c2cb4,11,16,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0020,8,20,4,Yemen,Estonia,final_endpoint,8bb537263d8defa01ffc,12,3,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0020,8,20,5,Yemen,Estonia,final_endpoint,0a600ba05c8e8c0e71b2,2,0,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0020,8,20,6,Yemen,Estonia,final_endpoint,7e31e5e7823b8ddd23bf,3,9,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0020,8,20,7,Yemen,Estonia,final_endpoint,0f3b5c1c505956ab3b50,9,1,4,6,50,34,16,polarization
N8/all_gpt_4o/seed_0023,8,23,0,Germany,Yemen,final_endpoint,54d013941146a1dfaf58,12,0,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0023,8,23,1,Germany,Yemen,final_endpoint,b48be2daedef8a7f4b1d,11,3,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0023,8,23,2,Germany,Yemen,final_endpoint,38fb8204af98c9b6d1b6,1,2,4,6,50,7,43,polarization
N8/all_gpt_4o/seed_0023,8,23,3,Germany,Yemen,final_endpoint,9b28656312775ea97304,0,4,4,6,50,9,41,polarization
N8/all_gpt_4o/seed_0023,8,23,4,Germany,Yemen,final_endpoint,e77c2e4723b379c8f0a2,7,18,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0023,8,23,5,Germany,Yemen,final_endpoint,6c131639afcccb7746fa,4,2,4,6,50,36,14,polarization
N8/all_gpt_4o/seed_0023,8,23,6,Germany,Yemen,final_endpoint,e8cb579af7066fb71343,5,13,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0023,8,23,7,Germany,Yemen,final_endpoint,20a09314eb8a465c9d8d,5,2,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0024,8,24,0,Ukraine,Chad,original_initialization_fallback,28cce33fedd5080c039d,5,3,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0024,8,24,1,Ukraine,Chad,original_initialization_fallback,3efc084a2e62334558b1,11,5,4,6,50,44,6,correct_consensus
N8/all_gpt_4o/seed_0024,8,24,2,Ukraine,Chad,original_initialization_fallback,7e9765a6c9816c48a72a,7,16,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0024,8,24,3,Ukraine,Chad,original_initialization_fallback,a37960005e8a856c60b1,2,8,4,6,50,26,24,correct_consensus
N8/all_gpt_4o/seed_0024,8,24,4,Ukraine,Chad,original_initialization_fallback,e7bd7af66dedd4b91052,2,17,4,6,50,21,29,correct_consensus
N8/all_gpt_4o/seed_0024,8,24,5,Ukraine,Chad,original_initialization_fallback,a543ac5181f0ef17e296,2,4,4,6,50,26,24,correct_consensus
N8/all_gpt_4o/seed_0024,8,24,6,Ukraine,Chad,original_initialization_fallback,7c9bfdd24f9ed171b2eb,2,11,4,6,50,25,25,correct_consensus
N8/all_gpt_4o/seed_0024,8,24,7,Ukraine,Chad,original_initialization_fallback,ef3a59d5b7759248bda6,2,5,4,6,50,21,29,correct_consensus
N8/all_gpt_4o/seed_0027,8,27,0,Russia,Chad,original_initialization_fallback,fe3f69ec06f55aeca3b3,6,8,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0027,8,27,1,Russia,Chad,original_initialization_fallback,b85c8fb4fcd8cb4b78ce,9,8,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0027,8,27,2,Russia,Chad,original_initialization_fallback,fb9b83c0fee7609f39df,3,13,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0027,8,27,3,Russia,Chad,original_initialization_fallback,ee6999b281354710d24a,12,17,4,6,50,29,21,correct_consensus
N8/all_gpt_4o/seed_0027,8,27,4,Russia,Chad,original_initialization_fallback,2bdf275ec484fdd43251,3,16,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0027,8,27,5,Russia,Chad,original_initialization_fallback,2e477dded1bca854be53,2,12,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0027,8,27,6,Russia,Chad,original_initialization_fallback,b06ef7a3a16b60de31bb,0,18,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0027,8,27,7,Russia,Chad,original_initialization_fallback,5081aa38e661d9df4a18,0,16,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0032,8,32,0,Belgium,Chad,original_initialization_fallback,d1081f01dd34f28dd215,12,9,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0032,8,32,1,Belgium,Chad,original_initialization_fallback,5844933176999815ac5f,2,16,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0032,8,32,2,Belgium,Chad,original_initialization_fallback,f074db6d39f32577ea7c,1,18,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0032,8,32,3,Belgium,Chad,original_initialization_fallback,6f19d9c28b6bda4f352d,4,1,4,6,50,47,3,correct_consensus
N8/all_gpt_4o/seed_0032,8,32,4,Belgium,Chad,original_initialization_fallback,6a8b038bd8150024abbb,9,7,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0032,8,32,5,Belgium,Chad,original_initialization_fallback,04e613bd94b804ad52ba,12,2,4,6,50,49,1,correct_consensus
N8/all_gpt_4o/seed_0032,8,32,6,Belgium,Chad,original_initialization_fallback,5ae847ce4d21d64e2c60,3,3,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0032,8,32,7,Belgium,Chad,original_initialization_fallback,a58750a4e073043f7e35,6,13,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0033,8,33,0,Nigeria,France,original_initialization_fallback,cc1d4bd4840388f6b82a,2,4,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0033,8,33,1,Nigeria,France,original_initialization_fallback,e329f28e1b2f33eef212,8,9,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0033,8,33,2,Nigeria,France,original_initialization_fallback,2237c33ee2faa0ab7f1a,3,2,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0033,8,33,3,Nigeria,France,original_initialization_fallback,6b34e00c663dbf9a97e0,11,0,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0033,8,33,4,Nigeria,France,original_initialization_fallback,4c5d1573a088c3acfbc3,11,6,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0033,8,33,5,Nigeria,France,original_initialization_fallback,fb20742da6efbf360fb3,3,13,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0033,8,33,6,Nigeria,France,original_initialization_fallback,442a71cfcfbba52a5025,6,8,4,6,50,0,50,correct_consensus
N8/all_gpt_4o/seed_0033,8,33,7,Nigeria,France,original_initialization_fallback,49ac74f1bdf1ec7efe38,8,14,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0034,8,34,0,Mali,Guinea,final_endpoint,ff46e68e5555ba0c3883,4,15,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0034,8,34,1,Mali,Guinea,final_endpoint,d9b32b654832277db326,7,16,4,6,50,47,3,polarization
N8/all_gpt_4o/seed_0034,8,34,2,Mali,Guinea,final_endpoint,67f0fe842035707a1f39,0,7,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0034,8,34,3,Mali,Guinea,final_endpoint,234251525c9c37fcaf5c,11,6,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0034,8,34,4,Mali,Guinea,final_endpoint,ba873f3ab57ab0dca00e,3,1,4,6,50,48,2,polarization
N8/all_gpt_4o/seed_0034,8,34,5,Mali,Guinea,final_endpoint,9df79009f59c5cbc7fc8,12,2,4,6,50,48,2,polarization
N8/all_gpt_4o/seed_0034,8,34,6,Mali,Guinea,final_endpoint,88cc0c4601c9f2ac7ea7,11,16,4,6,50,49,1,polarization
N8/all_gpt_4o/seed_0034,8,34,7,Mali,Guinea,final_endpoint,a2a0ad2626cf98050434,5,4,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0035,8,35,0,Netherlands,Yemen,final_endpoint,d0b645448b75266501e3,4,9,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0035,8,35,1,Netherlands,Yemen,final_endpoint,d45836203481cfb73fe8,10,2,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0035,8,35,2,Netherlands,Yemen,final_endpoint,07af1671c9b300598d54,1,14,4,6,50,1,49,polarization
N8/all_gpt_4o/seed_0035,8,35,3,Netherlands,Yemen,final_endpoint,e32589431d7905839f0f,10,1,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0035,8,35,4,Netherlands,Yemen,final_endpoint,85842174e6645eede456,4,11,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0035,8,35,5,Netherlands,Yemen,final_endpoint,d3156eac8fd3167dc123,11,12,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0035,8,35,6,Netherlands,Yemen,final_endpoint,eb7fc8f60a549b0e0b68,2,1,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0035,8,35,7,Netherlands,Yemen,final_endpoint,90dcbdc3e676ed36ce74,3,16,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0036,8,36,0,Guinea,Mali,final_endpoint,9357c95ea4910e3b8776,0,14,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0036,8,36,1,Guinea,Mali,final_endpoint,9b7ca9e1b19a8c2c642f,0,5,4,6,50,49,1,polarization
N8/all_gpt_4o/seed_0036,8,36,2,Guinea,Mali,final_endpoint,252527f69ab7f5d3b2eb,12,17,4,6,50,3,47,polarization
N8/all_gpt_4o/seed_0036,8,36,3,Guinea,Mali,final_endpoint,832467244a32b134443b,10,15,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0036,8,36,4,Guinea,Mali,final_endpoint,7ee3d6b39735f773a41b,12,7,4,6,50,1,49,polarization
N8/all_gpt_4o/seed_0036,8,36,5,Guinea,Mali,final_endpoint,83cdbabfab14897e609f,12,4,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0036,8,36,6,Guinea,Mali,final_endpoint,c7cb4637b177beb3adb5,10,12,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0036,8,36,7,Guinea,Mali,final_endpoint,20a07f736cd5f5c79d5a,3,15,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0037,8,37,0,Sierra Leone,Russia,final_endpoint,8d89239d8f654f5f4b62,8,3,4,6,50,0,50,wrong_consensus
N8/all_gpt_4o/seed_0037,8,37,1,Sierra Leone,Russia,final_endpoint,254e169eb283c660f81f,1,4,4,6,50,50,0,wrong_consensus
N8/all_gpt_4o/seed_0037,8,37,2,Sierra Leone,Russia,final_endpoint,b8583c140452246b6582,12,11,4,6,50,0,50,wrong_consensus
N8/all_gpt_4o/seed_0037,8,37,3,Sierra Leone,Russia,final_endpoint,8555e81955d8c4948c1e,8,6,4,6,50,0,50,wrong_consensus
N8/all_gpt_4o/seed_0037,8,37,4,Sierra Leone,Russia,final_endpoint,08bbb0d0c876b3458694,8,18,4,6,50,0,50,wrong_consensus
N8/all_gpt_4o/seed_0037,8,37,5,Sierra Leone,Russia,final_endpoint,7bc1ec4d7e2a25f5ee36,11,6,4,6,50,1,49,wrong_consensus
N8/all_gpt_4o/seed_0037,8,37,6,Sierra Leone,Russia,final_endpoint,f7a6c2ef3098f06e3f4d,10,1,4,6,50,0,50,wrong_consensus
N8/all_gpt_4o/seed_0037,8,37,7,Sierra Leone,Russia,final_endpoint,acd3b4d5a55670b912ee,11,4,4,6,50,0,50,wrong_consensus
N8/all_gpt_4o/seed_0038,8,38,0,Russia,Armenia,final_endpoint,02c13725231408954223,5,12,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0038,8,38,1,Russia,Armenia,final_endpoint,632b2e100ea6ae843300,5,14,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0038,8,38,2,Russia,Armenia,final_endpoint,32a4156481218c84e7d9,10,3,4,6,50,0,50,polarization
N8/all_gpt_4o/seed_0038,8,38,3,Russia,Armenia,final_endpoint,6d279f2b87c5533389e7,9,14,4,6,50,8,42,polarization
N8/all_gpt_4o/seed_0038,8,38,4,Russia,Armenia,final_endpoint,92b33b45936baafcde64,1,7,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0038,8,38,5,Russia,Armenia,final_endpoint,7fdb092b6d5a65b30317,0,16,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0038,8,38,6,Russia,Armenia,final_endpoint,fa610d22cd7bf0844fe5,4,17,4,6,50,50,0,polarization
N8/all_gpt_4o/seed_0038,8,38,7,Russia,Armenia,final_endpoint,88d265ef3cbed0bfd42a,9,7,4,6,50,12,38,polarization
N8/all_gpt_4o/seed_0039,8,39,0,Estonia,Yemen,original_initialization_fallback,8d14f7de9f71eb646aba,3,9,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0039,8,39,1,Estonia,Yemen,original_initialization_fallback,6dc30800b2aed1daff0d,5,3,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0039,8,39,2,Estonia,Yemen,original_initialization_fallback,0715bb779cfb217f1ea3,0,6,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0039,8,39,3,Estonia,Yemen,original_initialization_fallback,2e1970350f96bacc4b6b,2,11,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0039,8,39,4,Estonia,Yemen,original_initialization_fallback,9a10dfc4ab4d977c5f92,2,18,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0039,8,39,5,Estonia,Yemen,original_initialization_fallback,82a3cf4283898e3fe1a1,5,6,4,6,50,50,0,correct_consensus
N8/all_gpt_4o/seed_0039,8,39,6,Estonia,Yemen,original_initialization_fallback,f9eb4e6b7706b0c729ff,9,15,4,6,50,11,39,correct_consensus
N8/all_gpt_4o/seed_0039,8,39,7,Estonia,Yemen,original_initialization_fallback,d370a2daa6590cf6ade7,7,11,4,6,50,47,3,correct_consensus
N8/all_gpt_4o/seed_0040,8,40,0,Lithuania,Bulgaria,final_endpoint,766d227639f3acee5e08,7,15,4,6,50,0,50,polarization
