pair_id,model,m,backend,truth_country,choice_country,reason,valid,correct,choice_crop_compatible,error,crop_path,crop_crop_index,crop_top,crop_left,crop_height,crop_width,crop_compatible_country_count,crop_compatible_countries,crop_informativeness_bits,crop_informativeness_label,allowed_countries,country_pool,image_detail,temperature,top_p,max_tokens,seed
czech_republic__idx175__t09_l04_h04_w06,gpt-4o,3,openai,Czech Republic,Czech Republic,"The flag has a blue triangle and a red section, similar to the Czech Republic's flag.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/czech_republic__idx175__t09_l04_h04_w06.png,175,9,4,4,6,1,"[""Czech Republic""]",4.807354922057604,unique,"[""Guinea"", ""Sierra Leone"", ""Belgium"", ""Nigeria"", ""Austria"", ""Armenia"", ""Germany"", ""Lithuania"", ""Cote d'Ivoire"", ""Russia"", ""Italy"", ""Ireland"", ""Palestine"", ""Bulgaria"", ""Yemen"", ""Hungary"", ""Ukraine"", ""Luxembourg"", ""Czech Republic"", ""Chad"", ""Mali"", ""Gabon"", ""Estonia"", ""Netherlands"", ""Sudan"", ""Bahamas"", ""France"", ""Peru""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1369018838
czech_republic__idx175__t09_l04_h04_w06,gpt-5.4,3,openai,Czech Republic,Czech Republic,"The crop shows a blue triangular wedge at the hoist with white and red horizontal fields, matching the flag of the Czech Republic.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/czech_republic__idx175__t09_l04_h04_w06.png,175,9,4,4,6,1,"[""Czech Republic""]",4.807354922057604,unique,"[""Guinea"", ""Sierra Leone"", ""Belgium"", ""Nigeria"", ""Austria"", ""Armenia"", ""Germany"", ""Lithuania"", ""Cote d'Ivoire"", ""Russia"", ""Italy"", ""Ireland"", ""Palestine"", ""Bulgaria"", ""Yemen"", ""Hungary"", ""Ukraine"", ""Luxembourg"", ""Czech Republic"", ""Chad"", ""Mali"", ""Gabon"", ""Estonia"", ""Netherlands"", ""Sudan"", ""Bahamas"", ""France"", ""Peru""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1369018838
guinea__idx029__t01_l10_h04_w06,gpt-4o,3,openai,Guinea,Ukraine,"The flag of Ukraine has a yellow stripe, which matches the crop.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx029__t01_l10_h04_w06.png,29,1,10,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918,moderate,"[""Armenia"", ""Russia"", ""Bahamas"", ""Guinea"", ""Ireland"", ""Netherlands"", ""Ukraine"", ""Estonia"", ""Lithuania"", ""Nigeria"", ""Sierra Leone"", ""Sudan"", ""Gabon"", ""Hungary"", ""Cote d'Ivoire"", ""Italy"", ""Germany"", ""Peru"", ""Czech Republic"", ""Palestine"", ""France"", ""Bulgaria"", ""Austria"", ""Luxembourg"", ""Yemen"", ""Mali"", ""Chad"", ""Belgium""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,621098071
guinea__idx029__t01_l10_h04_w06,gpt-5.4,3,openai,Guinea,Ukraine,"The crop shows a solid yellow horizontal band, which matches the bottom half of Ukraine's blue-over-yellow flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx029__t01_l10_h04_w06.png,29,1,10,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918,moderate,"[""Armenia"", ""Russia"", ""Bahamas"", ""Guinea"", ""Ireland"", ""Netherlands"", ""Ukraine"", ""Estonia"", ""Lithuania"", ""Nigeria"", ""Sierra Leone"", ""Sudan"", ""Gabon"", ""Hungary"", ""Cote d'Ivoire"", ""Italy"", ""Germany"", ""Peru"", ""Czech Republic"", ""Palestine"", ""France"", ""Bulgaria"", ""Austria"", ""Luxembourg"", ""Yemen"", ""Mali"", ""Chad"", ""Belgium""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,621098071
guinea__idx065__t03_l08_h04_w06,gpt-4o,3,openai,Guinea,Lithuania,"The flag of Lithuania has a yellow stripe, which matches the crop.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx065__t03_l08_h04_w06.png,65,3,8,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918,moderate,"[""Lithuania"", ""Sudan"", ""Luxembourg"", ""Ireland"", ""Bulgaria"", ""Netherlands"", ""Peru"", ""Sierra Leone"", ""Hungary"", ""Mali"", ""Estonia"", ""Italy"", ""Palestine"", ""Gabon"", ""Ukraine"", ""Guinea"", ""Germany"", ""Cote d'Ivoire"", ""Belgium"", ""Nigeria"", ""Czech Republic"", ""Chad"", ""France"", ""Austria"", ""Armenia"", ""Bahamas"", ""Russia"", ""Yemen""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1462498776
guinea__idx065__t03_l08_h04_w06,gpt-5.4,3,openai,Guinea,Ukraine,"The crop shows a solid yellow horizontal band, which matches the bottom half of Ukraine's blue-over-yellow flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx065__t03_l08_h04_w06.png,65,3,8,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918,moderate,"[""Lithuania"", ""Sudan"", ""Luxembourg"", ""Ireland"", ""Bulgaria"", ""Netherlands"", ""Peru"", ""Sierra Leone"", ""Hungary"", ""Mali"", ""Estonia"", ""Italy"", ""Palestine"", ""Gabon"", ""Ukraine"", ""Guinea"", ""Germany"", ""Cote d'Ivoire"", ""Belgium"", ""Nigeria"", ""Czech Republic"", ""Chad"", ""France"", ""Austria"", ""Armenia"", ""Bahamas"", ""Russia"", ""Yemen""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1462498776
guinea__idx087__t04_l11_h04_w06,gpt-4o,3,openai,Guinea,Lithuania,"The flag has a vertical green stripe next to a yellow field, similar to Lithuania's flag colors.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx087__t04_l11_h04_w06.png,87,4,11,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Germany"", ""Estonia"", ""Peru"", ""Cote d'Ivoire"", ""Luxembourg"", ""Ireland"", ""Gabon"", ""Belgium"", ""Guinea"", ""Nigeria"", ""France"", ""Chad"", ""Austria"", ""Italy"", ""Bulgaria"", ""Yemen"", ""Palestine"", ""Netherlands"", ""Sudan"", ""Hungary"", ""Armenia"", ""Lithuania"", ""Mali"", ""Bahamas"", ""Ukraine"", ""Czech Republic"", ""Russia"", ""Sierra Leone""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,987528861
guinea__idx087__t04_l11_h04_w06,gpt-5.4,3,openai,Guinea,Mali,"The crop shows vertical bands of yellow and green, matching the middle and right portions of Mali's green-yellow-red flag.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx087__t04_l11_h04_w06.png,87,4,11,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Germany"", ""Estonia"", ""Peru"", ""Cote d'Ivoire"", ""Luxembourg"", ""Ireland"", ""Gabon"", ""Belgium"", ""Guinea"", ""Nigeria"", ""France"", ""Chad"", ""Austria"", ""Italy"", ""Bulgaria"", ""Yemen"", ""Palestine"", ""Netherlands"", ""Sudan"", ""Hungary"", ""Armenia"", ""Lithuania"", ""Mali"", ""Bahamas"", ""Ukraine"", ""Czech Republic"", ""Russia"", ""Sierra Leone""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,987528861
guinea__idx092__t04_l16_h04_w06,gpt-4o,3,openai,Guinea,Nigeria,"The flag of Nigeria has a green stripe, which matches the crop shown.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx092__t04_l16_h04_w06.png,92,4,16,4,6,13,"[""Bulgaria"", ""Cote d'Ivoire"", ""Gabon"", ""Guinea"", ""Hungary"", ""Ireland"", ""Italy"", ""Lithuania"", ""Mali"", ""Nigeria"", ""Sierra Leone"", ""Palestine"", ""Sudan""]",1.1069152039165118,ambiguous,"[""Yemen"", ""Italy"", ""Russia"", ""Ukraine"", ""Lithuania"", ""Nigeria"", ""Bahamas"", ""Czech Republic"", ""Netherlands"", ""Estonia"", ""Sierra Leone"", ""Belgium"", ""Bulgaria"", ""Palestine"", ""Sudan"", ""Gabon"", ""Guinea"", ""Ireland"", ""Armenia"", ""France"", ""Peru"", ""Hungary"", ""Chad"", ""Germany"", ""Mali"", ""Austria"", ""Cote d'Ivoire"", ""Luxembourg""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1398983167
guinea__idx092__t04_l16_h04_w06,gpt-5.4,3,openai,Guinea,Nigeria,"The crop shows a solid green vertical band, which matches the left or right stripe of Nigeria's green-white-green flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx092__t04_l16_h04_w06.png,92,4,16,4,6,13,"[""Bulgaria"", ""Cote d'Ivoire"", ""Gabon"", ""Guinea"", ""Hungary"", ""Ireland"", ""Italy"", ""Lithuania"", ""Mali"", ""Nigeria"", ""Sierra Leone"", ""Palestine"", ""Sudan""]",1.1069152039165118,ambiguous,"[""Yemen"", ""Italy"", ""Russia"", ""Ukraine"", ""Lithuania"", ""Nigeria"", ""Bahamas"", ""Czech Republic"", ""Netherlands"", ""Estonia"", ""Sierra Leone"", ""Belgium"", ""Bulgaria"", ""Palestine"", ""Sudan"", ""Gabon"", ""Guinea"", ""Ireland"", ""Armenia"", ""France"", ""Peru"", ""Hungary"", ""Chad"", ""Germany"", ""Mali"", ""Austria"", ""Cote d'Ivoire"", ""Luxembourg""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1398983167
guinea__idx111__t05_l16_h04_w06,gpt-4o,3,openai,Guinea,Nigeria,The green color is a prominent feature of the Nigerian flag.,True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx111__t05_l16_h04_w06.png,111,5,16,4,6,13,"[""Bulgaria"", ""Cote d'Ivoire"", ""Gabon"", ""Guinea"", ""Hungary"", ""Ireland"", ""Italy"", ""Lithuania"", ""Mali"", ""Nigeria"", ""Sierra Leone"", ""Palestine"", ""Sudan""]",1.1069152039165118,ambiguous,"[""Netherlands"", ""Nigeria"", ""Estonia"", ""Cote d'Ivoire"", ""Yemen"", ""Belgium"", ""Sierra Leone"", ""Mali"", ""Hungary"", ""Bahamas"", ""Italy"", ""Ukraine"", ""Peru"", ""Palestine"", ""Chad"", ""Sudan"", ""France"", ""Gabon"", ""Ireland"", ""Russia"", ""Austria"", ""Bulgaria"", ""Armenia"", ""Czech Republic"", ""Germany"", ""Luxembourg"", ""Lithuania"", ""Guinea""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1341393679
guinea__idx111__t05_l16_h04_w06,gpt-5.4,3,openai,Guinea,Nigeria,"The crop shows a solid green vertical band, matching the left or right stripe of Nigeria's green-white-green flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx111__t05_l16_h04_w06.png,111,5,16,4,6,13,"[""Bulgaria"", ""Cote d'Ivoire"", ""Gabon"", ""Guinea"", ""Hungary"", ""Ireland"", ""Italy"", ""Lithuania"", ""Mali"", ""Nigeria"", ""Sierra Leone"", ""Palestine"", ""Sudan""]",1.1069152039165118,ambiguous,"[""Netherlands"", ""Nigeria"", ""Estonia"", ""Cote d'Ivoire"", ""Yemen"", ""Belgium"", ""Sierra Leone"", ""Mali"", ""Hungary"", ""Bahamas"", ""Italy"", ""Ukraine"", ""Peru"", ""Palestine"", ""Chad"", ""Sudan"", ""France"", ""Gabon"", ""Ireland"", ""Russia"", ""Austria"", ""Bulgaria"", ""Armenia"", ""Czech Republic"", ""Germany"", ""Luxembourg"", ""Lithuania"", ""Guinea""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1341393679
guinea__idx125__t06_l11_h04_w06,gpt-4o,3,openai,Guinea,Mali,"The flag has vertical stripes of green, yellow, and red.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx125__t06_l11_h04_w06.png,125,6,11,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""France"", ""Hungary"", ""Chad"", ""Gabon"", ""Nigeria"", ""Yemen"", ""Lithuania"", ""Russia"", ""Austria"", ""Sierra Leone"", ""Armenia"", ""Ukraine"", ""Bulgaria"", ""Peru"", ""Guinea"", ""Estonia"", ""Sudan"", ""Palestine"", ""Czech Republic"", ""Mali"", ""Germany"", ""Luxembourg"", ""Cote d'Ivoire"", ""Bahamas"", ""Italy"", ""Ireland"", ""Netherlands"", ""Belgium""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1447938333
guinea__idx125__t06_l11_h04_w06,gpt-5.4,3,openai,Guinea,Mali,"The crop shows vertical bands of yellow and green, which matches the middle and right portions of Mali's green-yellow-red tricolor.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx125__t06_l11_h04_w06.png,125,6,11,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""France"", ""Hungary"", ""Chad"", ""Gabon"", ""Nigeria"", ""Yemen"", ""Lithuania"", ""Russia"", ""Austria"", ""Sierra Leone"", ""Armenia"", ""Ukraine"", ""Bulgaria"", ""Peru"", ""Guinea"", ""Estonia"", ""Sudan"", ""Palestine"", ""Czech Republic"", ""Mali"", ""Germany"", ""Luxembourg"", ""Cote d'Ivoire"", ""Bahamas"", ""Italy"", ""Ireland"", ""Netherlands"", ""Belgium""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1447938333
guinea__idx130__t06_l16_h04_w06,gpt-4o,3,openai,Guinea,Nigeria,"The flag of Nigeria has a green stripe, which matches the crop shown.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx130__t06_l16_h04_w06.png,130,6,16,4,6,13,"[""Bulgaria"", ""Cote d'Ivoire"", ""Gabon"", ""Guinea"", ""Hungary"", ""Ireland"", ""Italy"", ""Lithuania"", ""Mali"", ""Nigeria"", ""Sierra Leone"", ""Palestine"", ""Sudan""]",1.1069152039165118,ambiguous,"[""Hungary"", ""Mali"", ""Peru"", ""Gabon"", ""Sierra Leone"", ""Czech Republic"", ""Ukraine"", ""Armenia"", ""Italy"", ""Nigeria"", ""Russia"", ""Palestine"", ""Ireland"", ""Lithuania"", ""Estonia"", ""Austria"", ""Netherlands"", ""Yemen"", ""Belgium"", ""Germany"", ""Bulgaria"", ""Guinea"", ""Chad"", ""Luxembourg"", ""Sudan"", ""Bahamas"", ""Cote d'Ivoire"", ""France""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,638710602
guinea__idx130__t06_l16_h04_w06,gpt-5.4,3,openai,Guinea,Nigeria,"The crop shows a solid green vertical band at the edge, matching the green-white-green layout of Nigeria.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx130__t06_l16_h04_w06.png,130,6,16,4,6,13,"[""Bulgaria"", ""Cote d'Ivoire"", ""Gabon"", ""Guinea"", ""Hungary"", ""Ireland"", ""Italy"", ""Lithuania"", ""Mali"", ""Nigeria"", ""Sierra Leone"", ""Palestine"", ""Sudan""]",1.1069152039165118,ambiguous,"[""Hungary"", ""Mali"", ""Peru"", ""Gabon"", ""Sierra Leone"", ""Czech Republic"", ""Ukraine"", ""Armenia"", ""Italy"", ""Nigeria"", ""Russia"", ""Palestine"", ""Ireland"", ""Lithuania"", ""Estonia"", ""Austria"", ""Netherlands"", ""Yemen"", ""Belgium"", ""Germany"", ""Bulgaria"", ""Guinea"", ""Chad"", ""Luxembourg"", ""Sudan"", ""Bahamas"", ""Cote d'Ivoire"", ""France""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,638710602
guinea__idx141__t07_l08_h04_w06,gpt-4o,3,openai,Guinea,Lithuania,"The flag of Lithuania has a yellow stripe, which matches the crop.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx141__t07_l08_h04_w06.png,141,7,8,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918,moderate,"[""Sierra Leone"", ""Netherlands"", ""Mali"", ""Lithuania"", ""Ireland"", ""Italy"", ""Yemen"", ""Peru"", ""Cote d'Ivoire"", ""Ukraine"", ""Germany"", ""Palestine"", ""Nigeria"", ""Guinea"", ""Chad"", ""Russia"", ""Luxembourg"", ""Bulgaria"", ""Armenia"", ""Belgium"", ""France"", ""Estonia"", ""Gabon"", ""Bahamas"", ""Czech Republic"", ""Sudan"", ""Hungary"", ""Austria""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1985849741
guinea__idx141__t07_l08_h04_w06,gpt-5.4,3,openai,Guinea,Ukraine,"The crop shows a solid yellow horizontal band, which matches the lower half of Ukraine's blue-over-yellow flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx141__t07_l08_h04_w06.png,141,7,8,4,6,9,"[""Belgium"", ""Chad"", ""Gabon"", ""Germany"", ""Guinea"", ""Lithuania"", ""Mali"", ""Ukraine"", ""Bahamas""]",1.6374299206152918,moderate,"[""Sierra Leone"", ""Netherlands"", ""Mali"", ""Lithuania"", ""Ireland"", ""Italy"", ""Yemen"", ""Peru"", ""Cote d'Ivoire"", ""Ukraine"", ""Germany"", ""Palestine"", ""Nigeria"", ""Guinea"", ""Chad"", ""Russia"", ""Luxembourg"", ""Bulgaria"", ""Armenia"", ""Belgium"", ""France"", ""Estonia"", ""Gabon"", ""Bahamas"", ""Czech Republic"", ""Sudan"", ""Hungary"", ""Austria""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1985849741
guinea__idx232__t12_l04_h04_w06,gpt-4o,3,openai,Guinea,Guinea,"The flag has vertical stripes of red and yellow, matching Guinea's flag colors.",True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx232__t12_l04_h04_w06.png,232,12,4,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Netherlands"", ""Belgium"", ""Palestine"", ""Germany"", ""Estonia"", ""France"", ""Sudan"", ""Chad"", ""Italy"", ""Ireland"", ""Cote d'Ivoire"", ""Bulgaria"", ""Sierra Leone"", ""Hungary"", ""Nigeria"", ""Bahamas"", ""Austria"", ""Russia"", ""Ukraine"", ""Yemen"", ""Luxembourg"", ""Czech Republic"", ""Armenia"", ""Gabon"", ""Guinea"", ""Mali"", ""Lithuania"", ""Peru""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1441559517
guinea__idx232__t12_l04_h04_w06,gpt-5.4,3,openai,Guinea,Belgium,"The crop shows two vertical bands, black/red on the left and yellow on the right, matching Belgium's black-yellow-red vertical tricolor with the black band likely cropped out.",True,False,False,,results/flag_game/visual_only_paired_crop_audit/artifacts/guinea__idx232__t12_l04_h04_w06.png,232,12,4,4,6,1,"[""Guinea""]",4.807354922057604,unique,"[""Netherlands"", ""Belgium"", ""Palestine"", ""Germany"", ""Estonia"", ""France"", ""Sudan"", ""Chad"", ""Italy"", ""Ireland"", ""Cote d'Ivoire"", ""Bulgaria"", ""Sierra Leone"", ""Hungary"", ""Nigeria"", ""Bahamas"", ""Austria"", ""Russia"", ""Ukraine"", ""Yemen"", ""Luxembourg"", ""Czech Republic"", ""Armenia"", ""Gabon"", ""Guinea"", ""Mali"", ""Lithuania"", ""Peru""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1441559517
peru__idx000__t00_l00_h04_w06,gpt-4o,3,openai,Peru,Armenia,The flag of Armenia contains a prominent red stripe.,True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/peru__idx000__t00_l00_h04_w06.png,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166,ambiguous,"[""Bulgaria"", ""Netherlands"", ""Armenia"", ""Nigeria"", ""Bahamas"", ""Hungary"", ""Mali"", ""Chad"", ""Ireland"", ""Palestine"", ""Sudan"", ""Cote d'Ivoire"", ""Germany"", ""France"", ""Guinea"", ""Estonia"", ""Gabon"", ""Italy"", ""Russia"", ""Peru"", ""Sierra Leone"", ""Czech Republic"", ""Austria"", ""Belgium"", ""Yemen"", ""Luxembourg"", ""Lithuania"", ""Ukraine""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1480249152
peru__idx000__t00_l00_h04_w06,gpt-5.4,3,openai,Peru,Austria,The crop shows a solid red horizontal band consistent with the top stripe of Austria's red-white-red flag.,True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/peru__idx000__t00_l00_h04_w06.png,0,0,0,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166,ambiguous,"[""Bulgaria"", ""Netherlands"", ""Armenia"", ""Nigeria"", ""Bahamas"", ""Hungary"", ""Mali"", ""Chad"", ""Ireland"", ""Palestine"", ""Sudan"", ""Cote d'Ivoire"", ""Germany"", ""France"", ""Guinea"", ""Estonia"", ""Gabon"", ""Italy"", ""Russia"", ""Peru"", ""Sierra Leone"", ""Czech Republic"", ""Austria"", ""Belgium"", ""Yemen"", ""Luxembourg"", ""Lithuania"", ""Ukraine""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1480249152
peru__idx002__t00_l02_h04_w06,gpt-4o,3,openai,Peru,Austria,The flag of Austria has a prominent red color.,True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/peru__idx002__t00_l02_h04_w06.png,2,0,2,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166,ambiguous,"[""Nigeria"", ""Chad"", ""Gabon"", ""Estonia"", ""Russia"", ""Lithuania"", ""Ireland"", ""Armenia"", ""Sudan"", ""Bahamas"", ""Yemen"", ""Germany"", ""Guinea"", ""Palestine"", ""Sierra Leone"", ""France"", ""Mali"", ""Cote d'Ivoire"", ""Peru"", ""Ukraine"", ""Belgium"", ""Austria"", ""Czech Republic"", ""Luxembourg"", ""Bulgaria"", ""Hungary"", ""Italy"", ""Netherlands""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,2020560803
peru__idx002__t00_l02_h04_w06,gpt-5.4,3,openai,Peru,Austria,"The crop shows a solid red horizontal band, which matches the top or bottom stripe of Austria's red-white-red flag.",True,False,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/peru__idx002__t00_l02_h04_w06.png,2,0,2,4,6,20,"[""Armenia"", ""Austria"", ""Belgium"", ""Bulgaria"", ""Chad"", ""France"", ""Germany"", ""Guinea"", ""Hungary"", ""Italy"", ""Lithuania"", ""Luxembourg"", ""Mali"", ""Netherlands"", ""Peru"", ""Russia"", ""Yemen"", ""Czech Republic"", ""Palestine"", ""Sudan""]",0.48542682717024166,ambiguous,"[""Nigeria"", ""Chad"", ""Gabon"", ""Estonia"", ""Russia"", ""Lithuania"", ""Ireland"", ""Armenia"", ""Sudan"", ""Bahamas"", ""Yemen"", ""Germany"", ""Guinea"", ""Palestine"", ""Sierra Leone"", ""France"", ""Mali"", ""Cote d'Ivoire"", ""Peru"", ""Ukraine"", ""Belgium"", ""Austria"", ""Czech Republic"", ""Luxembourg"", ""Bulgaria"", ""Hungary"", ""Italy"", ""Netherlands""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,2020560803
peru__idx014__t00_l14_h04_w06,gpt-4o,3,openai,Peru,Peru,The flag has vertical stripes of white and red.,True,True,True,,results/flag_game/visual_only_paired_crop_audit/artifacts/peru__idx014__t00_l14_h04_w06.png,14,0,14,4,6,3,"[""France"", ""Italy"", ""Peru""]",3.222392421336448,narrow,"[""Gabon"", ""Russia"", ""Chad"", ""Sierra Leone"", ""Estonia"", ""Netherlands"", ""Luxembourg"", ""Belgium"", ""Sudan"", ""Lithuania"", ""Italy"", ""Bulgaria"", ""Bahamas"", ""Peru"", ""Germany"", ""Palestine"", ""France"", ""Ireland"", ""Nigeria"", ""Mali"", ""Austria"", ""Czech Republic"", ""Yemen"", ""Ukraine"", ""Hungary"", ""Armenia"", ""Guinea"", ""Cote d'Ivoire""]",stripe_plus_real_triangle_28,high,0.0,1.0,220,1520714872
